pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,LeaveOrNot
-1.1897212208380097,-0.958931525562672,-0.26632460328111873,-0.8403040245826005,0.45171750661828314,-0.4117408432427506,-0.056632552175209794,0
0.3271497159286716,0.5203800208415774,-0.1553465286996542,-0.41051074586870717,0.2002334448265583,0.6154520262310592,0.4828107484204628,0
-0.8638789423179696,-0.030595604923204123,-0.6883373185404613,-0.5455964359117589,-0.363806980852468,0.277416218465956,-0.33258765498266696,1
-0.6280223900418355,-1.015525697665264,-0.08852170822217681,0.2203378426669098,-0.2204568045866162,0.11612483481375893,-0.2846304275275195,1
0.5418830823633238,-0.4520549208583595,0.463271515295304,0.3106624856498277,-0.6077206836276738,-0.0858792427760833,0.7451178925919314,0
0.5994336643505858,0.07793126481243307,0.10784871635196475,-0.23699319022151988,0.10913112099119192,-0.10050328937478975,-0.21212550960696896,0
-0.9446868845668852,0.7208205622639883,0.48268275031467117,-0.5001423105665106,-0.14022449433633502,0.21355990671459787,-0.06871429536921347,0
0.6317187378840743,0.057554041020967395,0.09507681359662074,-0.2239039668385372,0.34076995452476905,-0.05244150941068698,0.08993880274497601,1
0.6144621516655737,0.06631601547918886,0.10073139880630283,-0.23161171786696277,0.2197675754829828,-0.09318970501704074,-0.10616515893680356,0
0.5028919860542838,-0.4235683643084349,0.4691697290520142,0.33071706666577594,-0.10325946071392764,0.3502069379637581,-0.0652493856658084,0
0.2306698211524214,-0.1350977798066333,-0.6765917387302315,0.18413595463893495,0.2490055742351993,-0.19660672982701083,-0.05091194128345411,0
-0.6194836858552418,1.6305609423176441,0.6344714642700113,0.49734907560461705,0.5204230050207205,0.05734435648642197,0.5016852167555151,0
-0.1619382828763003,1.084308209374204,0.24493600030242596,0.03620207408012144,0.244804040968792,0.29303994752342066,0.29884777529369977,0
-0.9417165076902567,0.7176844950921744,0.47985947128024337,-0.5010693360608993,-0.13184646246596174,0.16352018994620063,-0.1666123619106865,0
0.24941142936395133,-0.1481674327212268,-0.6855422748317593,0.18978990460718714,0.3720483372925851,-0.2182280761969097,0.01015500769721056,0
-0.7009388473964208,1.6842057699985877,0.6684260588792208,0.46597097533984266,-0.05926454443710491,-0.024155385717297806,-0.1687394618877145,0
-0.5946234002128186,-1.03666799991559,-0.10206969390923648,0.23331797473644356,0.014646085686289043,0.15102417352852085,-0.006364693214070016,1
0.20135525765178897,-0.11566490729060952,-0.6651356659096096,0.17139193641194694,0.027463678107664993,-0.2648284796858676,-0.3820039366325695,0
0.26428657110872744,-0.15531219315554634,-0.67983751336659,0.15966278919411558,-0.3334919197926572,-0.709261365441757,0.5505462186202789,0
-0.10448102616935384,0.35239663988778536,-0.9019608462633377,-0.0506143390724032,-0.9327135999069069,-0.0821193763973769,0.46909744733431546,0
-0.6385967992329562,1.6405980475406328,0.6414195210325528,0.48982314343193867,0.39364719808005416,0.0385335629623029,0.3452455518045615,0
0.585147787899283,0.08903646183977076,0.11444864527648307,-0.24244739011837568,0.000804037658952983,-0.11659183456543266,-0.3339515789694649,0
-0.33733223061096496,-0.08606965279879342,0.07608362525223306,1.2036859574315693,0.1999048422225364,-0.09170735975348118,-0.03756845522204738,0
0.5325777884086447,-0.4443521209255983,0.4567012373709676,0.34278860579642245,0.11857766822554781,0.3991013339693462,0.22347455856499032,0
-0.7194032875798535,-0.2577463108766411,1.0850038973520495,0.2587018997534223,-0.09537345114063164,-0.037574573166354874,-0.29078211428251666,1
-0.16305213259371465,1.0861691457812503,0.24646580778399435,0.03694728071876252,0.2421994369972988,0.3211422622095831,0.35708154510434675,0
0.6016617632540984,0.08078453968745603,0.10931144868794468,-0.23466691154765051,0.11949704554118722,-0.06706867812618497,-0.12198189859535491,0
-1.0308656188229595,0.7564834211452351,1.0917769624551483,0.170391157501264,0.7418394961204404,-0.6949299097187313,0.12560671018325742,1
-1.297031156126436,-1.4596105439370048,0.09797619712639832,-0.2753559102831167,0.2006843264926505,0.07656707555182898,0.11368534217183379,1
0.5858905319191965,0.09071812543023561,0.11543870575504483,-0.24124788701029143,0.0048323143541746105,-0.09548704852468332,-0.2809469141174926,0
0.5524914755120658,0.1107645697323758,0.12823296689225167,-0.2548641344050169,-0.23113002868656535,-0.14532626067626686,-0.5936478402030934,1
-0.31677125763716685,1.1679142353136156,0.8854345535692929,0.6835015581653443,0.6543266340522162,-0.603551650509911,0.11404237603870326,0
0.2911515214986411,0.5422116482143922,-0.14074140738844432,-0.4238724468653854,-0.043811697272613775,0.5963251769946043,0.22563983775801832,0
0.21601263926927605,-0.12373755662634234,-0.6697331154951414,0.1787181185132285,0.13952380532318437,-0.20830779460120677,-0.1648051512997848,0
-0.28439079253225596,0.4492556197099937,-0.2649202120531179,0.6196858283960047,0.08500480277138713,-0.5819082618310638,-0.5340570685583652,1
0.1660999403979,-0.08995990043095792,-0.6480330350201322,0.16050196917373638,-0.21083428176061578,-0.23297079600792991,-0.5172997988987389,1
0.09457476710128176,0.6572723288287696,0.5180271251704089,0.20631923089062765,0.04333424978558702,-0.3766343712968186,-0.38287753939511293,0
0.13264285455063418,-0.6366731622638733,-0.31498967333774736,0.7513555512856369,0.031136797443140893,0.2567135457405032,0.09326042827021597,0
-0.808527828613415,-0.7524449733616174,0.5150705680789769,-1.2538888047148755,0.4169750671111391,-0.23279183520718708,0.046949820911051265,0
-1.3217956507287534,0.5159121541731893,-0.29854316026230404,-0.08441307061611458,-0.08934270238031557,0.04610810784540423,-0.12181735417468653,1
0.5998049032043145,0.0765803807112937,0.10683629749154017,-0.23766566931786093,0.10942635380313308,-0.11983064322805832,-0.25449356072528556,1
-1.1945483246081938,-0.9578079014706486,-0.26446902634339,-0.8411035262080389,0.4349876885455254,-0.3845833447025835,-0.022375764219364713,0
0.18224241058653035,-0.10124437027487687,-0.655172710947657,0.16641046554003602,-0.09587431776166205,-0.22387977946270013,-0.4007028344949177,0
0.6489749912120051,0.043312776821816,0.08565360563767471,-0.21937679243606967,0.45747506972738117,-0.08639268098844127,0.11386680556599893,0
-2.093872119357889,0.8378308506985486,1.0655156948611597,-0.5480876280997231,0.35577804510329397,-0.20888984093923257,0.05855545221186598,0
0.46800777449789543,-0.4014059574462947,0.48375249198136133,0.3178823896808405,-0.3429810933059369,0.33285752091478393,-0.3117836825945971,0
0.24866875192215154,-0.14875323836350574,-0.6857786107604684,0.1892265168242946,0.36887951336519825,-0.22439298880083744,-0.00841446538261037,1
0.58848973652021,0.09002880030774718,0.1143815701308945,-0.24086631808314696,0.013774566180441483,-0.11125953800299038,-0.30204173776849774,0
0.18521298719750035,-0.10109286360213265,-0.6557348163325265,0.1673917860212224,-0.08491792758778437,-0.2290998759206325,-0.39529532571993664,0
0.246658879192726,-0.1430076186998135,-0.6716630601967777,0.15389974791241445,-0.4530706261107149,-0.700802460321199,0.4656806916011186,1
-0.23142940480475183,-0.8241969947949652,0.6832362776321266,-0.18981017485753338,-0.14598646232569773,0.25318032648015976,-0.18632613843371215,1
-0.6254230522845943,-1.0140233068913804,-0.08807139474662157,0.22199164224443768,-0.2097956472246797,0.13023209220909512,-0.23685486763422192,1
-1.0664549459555177,-0.483693501737557,0.2910508007834561,0.6864663150633157,0.1785001553346393,-0.16051945644640717,-0.06309408820335599,0
0.6159476397054007,0.06967934266011899,0.10271151976342646,-0.22921271165079427,0.22782412887342612,-0.05098013293554207,-0.00015582923285906158,0
-0.14690972898319843,1.073788817989146,0.23857240730661672,0.04221966175987024,0.35629994822841776,0.3152934053179913,0.43924331773601655,0
0.5476644383199958,0.11298405177258508,0.1308422683798332,-0.25502752070526347,-0.24700039399148827,-0.10322888869927813,-0.524955860475097,1
0.272781218718954,0.5550262749760317,-0.13204956559748832,-0.4295627606047874,-0.16569977475022354,0.6135590429480562,0.15664002943118838,0
-0.8421665577611277,-0.04022617732049549,-0.6955887863773003,-0.537052819486745,-0.22722946931770005,0.2953943959485896,-0.1628076219105673,0
-0.16156697744445747,1.0840531832212503,0.24467730599185405,0.03616571030897209,0.24595872654856793,0.2886524671069737,0.2909149159475345,0
0.6189180165820292,0.06654327548830508,0.09988824072899877,-0.230139737145183,0.23620216074379935,-0.10101984970393926,-0.09805389577433199,1
-0.3974836085803186,1.2243365845332101,0.9211329332069169,0.6539590763338463,0.07952681405744748,-0.6490067332360598,-0.4689424459804027,1
0.20024134135626048,-0.1148998288317491,-0.664359582977894,0.17150102772539588,0.02399962136833697,-0.25166603843652674,-0.3582053585940739,0
0.6166903171472,0.07026514830239794,0.10294785569213555,-0.22864932386790215,0.23099295280081295,-0.044815220331614364,0.01841364384696187,1
0.23178367086983576,-0.13695871621367983,-0.6781215462117998,0.1833907480002943,0.2516101782066925,-0.22470904451317328,-0.10914571109410104,0
0.21601263926927605,-0.12373755662634234,-0.6697331154951414,0.1787181185132285,0.13952380532318437,-0.20830779460120677,-0.1648051512997848,1
0.07094775936697739,0.10032246790758581,0.8460674405554325,0.8017911475027963,0.3780572798286009,0.15190853376597754,0.3758326857460178,1
0.5288646675121031,-0.4428977173442492,0.4585344559268337,0.3425161281827265,0.10617135965995293,0.4280362646969942,0.26836796025449117,0
-0.6077012895429608,0.9273429683415697,-0.5048855691481595,0.4286973300479655,-0.17685556444853978,0.13748636705422443,-0.1333816883192407,1
-0.5710323629630651,-1.0576677127720608,-0.10360679400912398,0.20537382383632163,-0.6050440883703634,-0.34774760489990897,0.5682343266310642,1
0.2449520766800346,0.5767266167247997,-0.11936709636959558,-0.4405438879407986,-0.38004457025514937,0.5726069917338765,-0.10287782798613387,0
-1.7816632234368388,-0.8943592374470761,0.4981692926010272,0.1734650057126843,0.26254896066353556,-0.23873527440588646,-0.02773117602030617,1
-0.19682229469834667,1.1097581900809022,0.26177993688133133,0.025275743070761525,0.007660766680287229,0.3205101507849114,0.1556190536813652,0
0.5641782805185829,0.10254041372389877,0.12419762269158935,-0.2485192727849217,-0.13002629164492374,-0.0835854791336737,-0.38185656364528975,0
0.05480528917834704,0.11160693775150454,0.8532071164829573,0.7958826511364965,0.2630973158296471,0.14281751722074773,0.2592357213421964,0
-0.49511114530554656,-0.5350168641219779,-0.4639528119941553,-0.3334109616696652,0.23799305756528633,-0.3049061502679593,-0.14783330838024955,1
0.22046850418573127,-0.12351029661722635,-0.6705762735724454,0.18019009923500828,0.15595839058400096,-0.21613793928810532,-0.15669388813731322,0
-0.6254230522845943,-1.0140233068913804,-0.08807139474662157,0.22199164224443768,-0.2097956472246797,0.13023209220909512,-0.23685486763422192,1
0.6328327873358306,0.058980678458478986,0.0958081797646107,-0.2227408275016023,0.3459529167997667,-0.03572420378638458,0.13501060825078315,1
0.6460046809134907,0.04754470194181604,0.0892306092219553,-0.21781365161648925,0.4499564906248428,-0.021413090783222427,0.24620006387962334,0
-0.9417163745340289,0.7198762109885466,0.48136692037994894,-0.4997971054105159,-0.13012755693029213,0.19339993681984388,-0.09774197836638387,0
-1.2910900029044958,-1.4593075305915169,0.09685198635665954,-0.2733932693207435,0.22259710684040585,0.0661268826359643,0.12450035972179585,1
0.5975772037694858,0.08030225352538678,0.10989591245467695,-0.23617525604057965,0.10421714586014667,-0.06362601385573338,-0.13802602110399165,0
-0.16305206601560096,1.087265003729437,0.24721953233384714,0.03758339604395422,0.2430588897651335,0.33608213564640477,0.39151673687649813,0
0.18669827550298534,-0.10101711026576066,-0.6560158690249611,0.1678824462618158,-0.07943973250084552,-0.23170992414959868,-0.39259157133244615,0
-0.4676569296221591,0.16646741384097807,0.08744798437367801,-0.9525275130390941,-0.2861940603321515,0.4935585577329118,-0.05417454768193786,0
-1.1581788913244346,-0.9809904129446028,-0.2800865665150246,-0.8284143043077019,0.6793280634566387,-0.38478384931939724,0.1924270953247631,0
-0.6693963847266178,1.664338598513029,0.6561715447450203,0.47913292626512494,0.1700649179369203,0.03268135507969891,0.14919056915656104,0
-0.10284225913742917,0.35019362022160494,-0.9135565288668981,-0.013342860413798396,-0.10933978770726528,0.44349719584989655,0.10624072501320592,0
0.6474899692189757,0.047620455278188034,0.08894955652952069,-0.21732299137589584,0.4554346857117816,-0.02402313901218861,0.24890381826711383,1
0.2347543140589199,-0.1357113515927495,-0.6779299270468164,0.1850081838066724,0.263426021148405,-0.21498926753428405,-0.06930301054696875,0
0.037177530684231685,0.12281565425905216,0.860627845102917,0.7894834945296036,0.1426591567437545,0.1363365489044843,0.13993500255088487,0
0.6287481612731043,0.0574025343482234,0.09563891898149018,-0.22488528731972357,0.3298135643508914,-0.047221412952754616,0.08453129396999504,0
0.49955030374581244,-0.42017727098366753,0.4722517023970138,0.331680455931314,-0.11279217816407686,0.40463413514860225,0.040581540221829804,0
0.5491498597817086,0.11525152100532932,0.13206866478710416,-0.2532646298142871,-0.2398032933688798,-0.07595919005460108,-0.45338172254330383,1
-1.3718981448877532,-0.7111789372488824,1.2656108815622336,-0.2298474899510703,0.4436012350530343,-0.04254904942585869,0.2850681440187953,1
0.18669827550298534,-0.10101711026576066,-0.6560158690249611,0.1678824462618158,-0.07943973250084552,-0.23170992414959868,-0.39259157133244615,0
0.6287481612731043,0.0574025343482234,0.09563891898149018,-0.22488528731972357,0.3298135643508914,-0.047221412952754616,0.08453129396999504,1
-0.2099941882760068,1.1211941665975653,0.26835750742398673,0.02034856718564848,-0.0963428071447889,0.3061990377817492,0.044429598052525,0
0.09271823994206785,0.6585474595935372,0.5193205967232684,0.20650104974637573,0.037560821886706994,-0.3546969692145838,-0.3432132426642868,0
-0.9432015962614,0.7208963156003605,0.48240169762223634,-0.4996516503259172,-0.13474629924939616,0.21094985848563172,-0.06601054098172299,0
-0.24376441695875273,1.1436873529490315,0.28291791197147104,0.00804091421245623,-0.33174093022963524,0.2906270529202559,-0.19146808514260782,1
-2.034404723609061,0.10455709334118146,-0.09248180406888323,-0.5970328110396015,0.0036483547748474704,-0.04788019959238213,-0.10754926564264183,1
0.5450070711226196,-0.45527804513635406,0.45064105544945604,0.34778850922383464,0.22027187089107192,0.4221874078054023,0.35052973288616107,0
0.2449520766800346,0.5767266167247997,-0.11936709636959558,-0.4405438879407986,-0.38004457025514937,0.5726069917338765,-0.10287782798613387,0
0.6313474990303451,0.05890492512210699,0.09608923245704543,-0.2232314877421957,0.34047472171282783,-0.033114155557418395,0.13230685386329266,0
-0.16156677771011574,1.0873407570658087,0.2469384796414123,0.038074056284547186,0.24853708485207243,0.3334720874174385,0.3942204912639885,1
-0.6298789172010495,-1.0142505669004964,-0.08722823666931745,0.2205196615226579,-0.22623023248549623,0.1380622368959937,-0.24496613079669344,1
-0.1351272660928038,0.37166670196125673,-0.9000309015617014,-0.025795968471588937,-0.34011916847300766,0.41037528932261536,-0.16138839556658785,0
0.5829200884644543,0.09275833465386363,0.11750826023961986,-0.2409569768410944,-0.0044051702840334495,-0.060387205193107696,-0.21748403934817095,0
0.252753444562992,-0.14607923630506403,-0.6848556254274951,0.19200709196760757,0.3858783185819084,-0.19795590619764578,0.07650004067032912,0
-1.0690541505565312,-0.48300417661506834,0.2921079364076064,0.6860847461361712,0.16955790350837247,-0.14474696696810016,-0.04199926455235087,0
0.61371974053623,0.07011364162965394,0.10350996107700489,-0.22963064434908853,0.22003656262693527,-0.039595123873682,0.013006135071980895,0
0.4793232074944558,-0.41047094525000416,0.479222117541418,0.3236274997468933,-0.243891494611906,0.38404590943700245,-0.12649473846277948,0
-1.2694153133695107,-0.20937629478252617,0.9031656580924454,-0.7955951058759929,0.6779045971059093,-0.5036994696802712,0.14900703762759682,1
0.4980650154403272,-0.4202530243200395,0.47253275508944853,0.3311897956907206,-0.11827037325101572,0.4072441833775684,0.03787778583433932,0
-0.14829909309235,0.3841985364261056,-0.8926996064691932,-0.030087029031510504,-0.44326328953024885,0.4110040497562748,-0.23814265942327664,1
0.5799495118534843,0.09260682798111963,0.11807036562448919,-0.24193829732228078,-0.015361560457911122,-0.05516710873517536,-0.22289154812315196,1
-0.5491665662578977,-1.0706729161200907,-0.12292661630694146,0.25006214335415633,0.34856958750927264,0.18351731962214254,0.33801869122241246,1
0.615205028841715,0.07018939496602594,0.10322890838457016,-0.22913998410849512,0.22551475771387414,-0.04220517210264815,0.015709889459471493,0
-0.6137364470124191,-1.0255350367444152,-0.0943679125968423,0.22642815788895776,-0.11127026848654241,0.14715325344122346,-0.1283691663928722,1
-0.526988938599809,0.8709206191219752,-0.5405839487857835,0.45823981187946394,0.39794425554622914,0.18294144978037327,0.44960313369986526,0
0.25089678424755024,-0.14699582143666845,-0.6850696029743413,0.19091668017297225,0.3783859851473587,-0.2058982509890543,0.04729395385685242,0
0.6445193926080057,0.04746894860544404,0.08951166191439003,-0.2183043118570822,0.44447829553790397,-0.018803042554256272,0.24349630949213286,1
0.5975772703475994,0.08139811147357268,0.11064963700452973,-0.2355391407153884,0.10507659862798151,-0.048686140418911755,-0.10359082933184027,1
0.5825487164544978,0.0919175028586312,0.11701323000033886,-0.24155672839513675,-0.006419308631644277,-0.07093959821348239,-0.2439863717741571,0
0.2347543140589199,-0.1357113515927495,-0.6779299270468164,0.1850081838066724,0.263426021148405,-0.21498926753428405,-0.06930301054696875,0
0.25126815625750676,-0.14615498964143603,-0.6845745727350603,0.19151643172701416,0.38040012349496954,-0.1953458579686796,0.07379628628283863,0
-0.6106718661539308,0.9271914616688253,-0.5043234637632901,0.4277160095667787,-0.1878119546224175,0.14270646351215685,-0.13878919709422172,1
0.5814348001589693,0.09268258131749163,0.11778931293205447,-0.24144763708168782,-0.009883365370972286,-0.05777715696414154,-0.22018779373566144,1
0.5975772703475994,0.08139811147357268,0.11064963700452973,-0.2355391407153884,0.10507659862798151,-0.048686140418911755,-0.10359082933184027,0
0.6166903171472,0.07026514830239794,0.10294785569213555,-0.22864932386790215,0.23099295280081295,-0.044815220331614364,0.01841364384696187,0
0.6445193926080057,0.04746894860544404,0.08951166191439003,-0.2183043118570822,0.44447829553790397,-0.018803042554256272,0.24349630949213286,0
0.61371974053623,0.07011364162965394,0.10350996107700489,-0.22963064434908853,0.22003656262693527,-0.039595123873682,0.013006135071980895,0
0.5986911866431279,0.08063303301471225,0.10987355407281402,-0.2356482320288369,0.10854065536730954,-0.061848581668252606,-0.12738940737033588,0
-0.19533700639286167,1.1098339434172748,0.2614988841888966,0.025766403311354935,0.013138961767226037,0.31790010255594525,0.1583228080688558,1
-0.0878138384005549,0.3374825129401746,-0.9214275709624129,-0.008597503384432992,0.0004372140166908206,0.43587090677082385,0.17776588391122006,0
0.4965797271348422,-0.4203287776564115,0.47281380778188326,0.3306991354501272,-0.12374856833795458,0.40985423160653456,0.03517403144684883,0
-1.0701681334301736,-0.4833349561043938,0.2921302947894692,0.6855577221244284,0.1652343940012096,-0.14652439915558088,-0.05263587828600658,0
0.23661097437436163,-0.13479476646114508,-0.6777159494999703,0.1860985956013077,0.27091835458295466,-0.20704692274287556,-0.04009692373349211,0
0.6313474990303451,0.05890492512210699,0.09608923245704543,-0.2232314877421957,0.34047472171282783,-0.033114155557418395,0.13230685386329266,0
0.5829200884644543,0.09275833465386363,0.11750826023961986,-0.2409569768410944,-0.0044051702840334495,-0.060387205193107696,-0.21748403934817095,0
0.6460046809134907,0.04754470194181604,0.0892306092219553,-0.21781365161648925,0.4499564906248428,-0.021413090783222427,0.24620006387962334,0
0.5975772703475994,0.08139811147357268,0.11064963700452973,-0.2355391407153884,0.10507659862798151,-0.048686140418911755,-0.10359082933184027,0
-0.08818507725428382,0.33883339704131443,-0.9204151521019883,-0.007925024288091498,0.00014198120474960552,0.4551982606240925,0.2201339350295365,0
0.6489752575244607,0.04769620861456003,0.08866850383708585,-0.21683233113530287,0.4609128807987205,-0.02663318724115482,0.2516075726546043,1
-0.22613665846463715,1.1324786364414845,0.2754971833515116,0.014440070819348616,-0.21130277114374268,0.29710802123651947,-0.07216736635129617,1
0.49955030374581244,-0.42017727098366753,0.4722517023970138,0.331680455931314,-0.11279217816407686,0.40463413514860225,0.040581540221829804,0
0.5476645714762236,0.11517576766895732,0.13234971747953878,-0.25375529005488007,-0.24528148845581865,-0.0733491418256349,-0.4560854769307943,1
-0.22613665846463715,1.1324786364414845,0.2754971833515116,0.014440070819348616,-0.21130277114374268,0.29710802123651947,-0.07216736635129617,1
-1.3229097001805097,0.5144855167356777,-0.29927452643029395,-0.08557620995304904,-0.09452566465531322,0.02939080222110188,-0.16688915968049356,1
-0.723858952761967,-0.2546859970411992,1.088108229078912,0.25913826500721804,-0.10922967809794373,0.015075191831008583,-0.1955878021285341,1
-0.5930441076598154,0.9159827451612779,-0.5117441923832496,0.43411516617367196,-0.06737379553652485,0.14918743182842034,-0.019488478302910006,1
-1.0520750652566975,1.4577762929756022,-0.12494257392264047,0.8922270461568065,0.1993291623571255,-0.14365760472689862,0.04290444168280938,0
-0.4661716413166739,0.1665431671773503,0.08716693168124318,-0.9520368527985007,-0.28071586524521264,0.49094850950394564,-0.05147079329444726,0
-0.07977628554447724,-0.3523743823735286,0.3018695359580315,-0.7353605679250892,0.4389439739549297,-0.12971251122417093,0.1492786967828278,0
0.5990625586530844,0.08147386480994467,0.11036858431209501,-0.23504848047479499,0.11055479371492037,-0.05129618864787794,-0.10088707494434968,0
0.5990625586530844,0.08147386480994467,0.11036858431209501,-0.23504848047479499,0.11055479371492037,-0.05129618864787794,-0.10088707494434968,0
0.6287481612731043,0.0574025343482234,0.09563891898149018,-0.22488528731972357,0.3298135643508914,-0.047221412952754616,0.08453129396999504,0
0.22046850418573127,-0.12351029661722635,-0.6705762735724454,0.18019009923500828,0.15595839058400096,-0.21613793928810532,-0.15669388813731322,0
-0.07055731876016846,0.3276246805337675,-0.9278358807219478,-0.0015258676811991112,0.12058014029064222,0.46167922894035607,0.33943465382084825,0
0.5277506180603468,-0.4443243547817608,0.4578030897588437,0.341352988845792,0.10098839738495528,0.4113189590726918,0.22329615474868414,0
0.4628094984520965,-0.39783559130494583,0.48737421232936756,0.31839148247693494,-0.359146691422801,0.3942822467450412,-0.2007236517482841,0
-0.06758674214919824,0.32777618720651147,-0.9283979861068172,-0.0005445472000122908,0.1315365304645199,0.45645913248242365,0.3448421625958292,0
0.6237675787764807,0.06080493144279964,0.10880912583034469,-0.2624656073631735,-0.5048118708345692,-0.5482905348888271,0.48434855863444015,0
0.4976936434303707,-0.42109385611527195,0.47203772485016754,0.3305900441366787,-0.12028451159862655,0.3966917903571937,0.011375453408353109,0
-0.5799662183296734,-1.0480282230958808,-0.10892831714432655,0.23873581086215,0.12412785459830393,0.16272523830271682,0.10752851680226072,1
0.61371974053623,0.07011364162965394,0.10350996107700489,-0.22963064434908853,0.22003656262693527,-0.039595123873682,0.013006135071980895,0
0.5682629065813092,0.10411855783415436,0.12436688347470987,-0.24637481296680086,-0.11388693919604839,-0.07208826996730366,-0.33137724936450164,0
-0.5784809300241882,-1.0479524697595088,-0.10920936983676127,0.23922647110274342,0.1296060496852428,0.1601151900737506,0.1102322711897511,1
